JobID|Partition|Submit|Start|Elapsed|NNodes|NCPUS|ReqTRES|State
45309337.extern||2025-01-17T15:17:30|2025-01-17T15:17:30|1-12:59:45|1|2||COMPLETED
45309338|norm|2025-01-17T15:16:57|2025-01-17T15:17:30|1-11:25:27|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309338.batch||2025-01-17T15:17:30|2025-01-17T15:17:30|1-11:25:27|1|2||COMPLETED
45309338.extern||2025-01-17T15:17:30|2025-01-17T15:17:30|1-11:25:27|1|2||COMPLETED
45309339|norm|2025-01-17T15:16:58|2025-01-17T15:17:30|1-10:58:08|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309339.batch||2025-01-17T15:17:30|2025-01-17T15:17:30|1-10:58:08|1|2||COMPLETED
45309339.extern||2025-01-17T15:17:30|2025-01-17T15:17:30|1-10:58:08|1|2||COMPLETED
45309340|norm|2025-01-17T15:17:00|2025-01-17T15:17:30|1-11:21:56|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309340.batch||2025-01-17T15:17:30|2025-01-17T15:17:30|1-11:21:56|1|2||COMPLETED
45309340.extern||2025-01-17T15:17:30|2025-01-17T15:17:30|1-11:21:56|1|2||COMPLETED
45309341|norm|2025-01-17T15:17:01|2025-01-17T15:17:30|1-15:23:22|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309341.batch||2025-01-17T15:17:30|2025-01-17T15:17:30|1-15:23:22|1|2||COMPLETED
45309341.extern||2025-01-17T15:17:30|2025-01-17T15:17:30|1-15:23:22|1|2||COMPLETED
45309342|norm|2025-01-17T15:17:02|2025-01-17T15:17:30|2-06:18:04|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309342.batch||2025-01-17T15:17:30|2025-01-17T15:17:30|2-06:18:04|1|2||COMPLETED
45309342.extern||2025-01-17T15:17:30|2025-01-17T15:17:30|2-06:18:06|1|2||COMPLETED
45309344|norm|2025-01-17T15:17:03|2025-01-17T15:17:30|1-14:03:50|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309344.batch||2025-01-17T15:17:30|2025-01-17T15:17:30|1-14:03:50|1|2||COMPLETED
45309344.extern||2025-01-17T15:17:30|2025-01-17T15:17:30|1-14:03:50|1|2||COMPLETED
45309346|norm|2025-01-17T15:17:04|2025-01-17T15:17:30|1-16:45:14|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309346.batch||2025-01-17T15:17:30|2025-01-17T15:17:30|1-16:45:14|1|2||COMPLETED
45309346.extern||2025-01-17T15:17:30|2025-01-17T15:17:30|1-16:45:14|1|2||COMPLETED
45309347|norm|2025-01-17T15:17:05|2025-01-17T15:17:30|1-13:06:11|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309347.batch||2025-01-17T15:17:30|2025-01-17T15:17:30|1-13:06:11|1|2||COMPLETED
45309347.extern||2025-01-17T15:17:30|2025-01-17T15:17:30|1-13:06:11|1|2||COMPLETED
45309350|norm|2025-01-17T15:17:07|2025-01-17T15:17:30|1-13:00:35|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309350.batch||2025-01-17T15:17:30|2025-01-17T15:17:30|1-13:00:35|1|2||COMPLETED
45309350.extern||2025-01-17T15:17:30|2025-01-17T15:17:30|1-13:00:37|1|2||COMPLETED
45309351|norm|2025-01-17T15:17:08|2025-01-17T15:17:30|1-18:30:32|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309351.batch||2025-01-17T15:17:30|2025-01-17T15:17:30|1-18:30:32|1|2||COMPLETED
45309351.extern||2025-01-17T15:17:30|2025-01-17T15:17:30|1-18:30:32|1|2||COMPLETED
45309352|norm|2025-01-17T15:17:09|2025-01-17T15:17:30|1-11:50:52|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309352.batch||2025-01-17T15:17:30|2025-01-17T15:17:30|1-11:50:52|1|2||COMPLETED
45309352.extern||2025-01-17T15:17:30|2025-01-17T15:17:30|1-11:50:52|1|2||COMPLETED
45309353|norm|2025-01-17T15:17:10|2025-01-17T15:17:30|1-16:54:16|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309353.batch||2025-01-17T15:17:30|2025-01-17T15:17:30|1-16:54:16|1|2||COMPLETED
45309353.extern||2025-01-17T15:17:30|2025-01-17T15:17:30|1-16:54:16|1|2||COMPLETED
45309354|norm|2025-01-17T15:17:11|2025-01-17T15:17:30|1-09:56:47|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309354.batch||2025-01-17T15:17:30|2025-01-17T15:17:30|1-09:56:47|1|2||COMPLETED
45309354.extern||2025-01-17T15:17:30|2025-01-17T15:17:30|1-09:56:47|1|2||COMPLETED
45309355|norm|2025-01-17T15:17:13|2025-01-17T15:17:30|1-08:25:16|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309355.batch||2025-01-17T15:17:30|2025-01-17T15:17:30|1-08:25:16|1|2||COMPLETED
45309355.extern||2025-01-17T15:17:30|2025-01-17T15:17:30|1-08:25:16|1|2||COMPLETED
45309357|norm|2025-01-17T15:17:14|2025-01-17T15:17:30|1-10:25:18|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309357.batch||2025-01-17T15:17:30|2025-01-17T15:17:30|1-10:25:18|1|2||COMPLETED
45309357.extern||2025-01-17T15:17:30|2025-01-17T15:17:30|1-10:25:19|1|2||COMPLETED
45309358|norm|2025-01-17T15:17:15|2025-01-17T15:17:30|2-12:29:13|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309358.batch||2025-01-17T15:17:30|2025-01-17T15:17:30|2-12:29:13|1|2||COMPLETED
45309358.extern||2025-01-17T15:17:30|2025-01-17T15:17:30|2-12:29:13|1|2||COMPLETED
45309359|norm|2025-01-17T15:17:16|2025-01-17T15:17:30|1-10:54:57|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309359.batch||2025-01-17T15:17:30|2025-01-17T15:17:30|1-10:54:57|1|2||COMPLETED
45309359.extern||2025-01-17T15:17:30|2025-01-17T15:17:30|1-10:54:57|1|2||COMPLETED
45309360|norm|2025-01-17T15:17:17|2025-01-17T15:17:30|1-11:08:23|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309360.batch||2025-01-17T15:17:30|2025-01-17T15:17:30|1-11:08:23|1|2||COMPLETED
45309360.extern||2025-01-17T15:17:30|2025-01-17T15:17:30|1-11:08:23|1|2||COMPLETED
45309361|norm|2025-01-17T15:17:18|2025-01-17T15:17:30|1-11:03:13|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309361.batch||2025-01-17T15:17:30|2025-01-17T15:17:30|1-11:03:13|1|2||COMPLETED
45309361.extern||2025-01-17T15:17:30|2025-01-17T15:17:30|1-11:03:13|1|2||COMPLETED
45309363|norm|2025-01-17T15:17:20|2025-01-17T15:17:30|1-11:44:45|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309363.batch||2025-01-17T15:17:30|2025-01-17T15:17:30|1-11:44:45|1|2||COMPLETED
45309363.extern||2025-01-17T15:17:30|2025-01-17T15:17:30|1-11:44:45|1|2||COMPLETED
45309364|norm|2025-01-17T15:17:21|2025-01-17T15:17:30|1-11:14:27|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309364.batch||2025-01-17T15:17:30|2025-01-17T15:17:30|1-11:14:27|1|2||COMPLETED
45309364.extern||2025-01-17T15:17:30|2025-01-17T15:17:30|1-11:14:27|1|2||COMPLETED
45309365|norm|2025-01-17T15:17:22|2025-01-17T15:17:30|1-10:23:12|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309365.batch||2025-01-17T15:17:30|2025-01-17T15:17:30|1-10:23:12|1|2||COMPLETED
45309365.extern||2025-01-17T15:17:30|2025-01-17T15:17:30|1-10:23:12|1|2||COMPLETED
45309367|norm|2025-01-17T15:17:23|2025-01-17T15:17:30|1-10:42:12|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309367.batch||2025-01-17T15:17:30|2025-01-17T15:17:30|1-10:42:12|1|2||COMPLETED
45309367.extern||2025-01-17T15:17:30|2025-01-17T15:17:30|1-10:42:12|1|2||COMPLETED
45309368|norm|2025-01-17T15:17:25|2025-01-17T15:18:22|1-10:00:19|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309368.batch||2025-01-17T15:18:22|2025-01-17T15:18:22|1-10:00:19|1|2||COMPLETED
45309368.extern||2025-01-17T15:18:22|2025-01-17T15:18:22|1-10:00:19|1|2||COMPLETED
45309369|norm|2025-01-17T15:17:28|2025-01-17T15:18:22|1-09:01:48|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309369.batch||2025-01-17T15:18:22|2025-01-17T15:18:22|1-09:01:48|1|2||COMPLETED
45309369.extern||2025-01-17T15:18:22|2025-01-17T15:18:22|1-09:01:48|1|2||COMPLETED
45309370|norm|2025-01-17T15:17:31|2025-01-17T15:18:22|17:03:53|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309370.batch||2025-01-17T15:18:22|2025-01-17T15:18:22|17:03:53|1|2||COMPLETED
45309370.extern||2025-01-17T15:18:22|2025-01-17T15:18:22|17:03:53|1|2||COMPLETED
45309549|norm|2025-01-17T15:17:33|2025-01-17T15:18:22|2-19:33:56|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309549.batch||2025-01-17T15:18:22|2025-01-17T15:18:22|2-19:33:56|1|2||COMPLETED
45309549.extern||2025-01-17T15:18:22|2025-01-17T15:18:22|2-19:33:56|1|2||COMPLETED
45309551|norm|2025-01-17T15:17:34|2025-01-17T15:18:22|10:56:27|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309551.batch||2025-01-17T15:18:22|2025-01-17T15:18:22|10:56:27|1|2||COMPLETED
45309551.extern||2025-01-17T15:18:22|2025-01-17T15:18:22|10:56:27|1|2||COMPLETED
45309552|norm|2025-01-17T15:17:36|2025-01-17T15:18:22|13:23:14|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309552.batch||2025-01-17T15:18:22|2025-01-17T15:18:22|13:23:14|1|2||COMPLETED
45309552.extern||2025-01-17T15:18:22|2025-01-17T15:18:22|13:23:14|1|2||COMPLETED
45309553|norm|2025-01-17T15:17:37|2025-01-17T15:18:22|16:25:09|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309553.batch||2025-01-17T15:18:22|2025-01-17T15:18:22|16:25:09|1|2||COMPLETED
45309553.extern||2025-01-17T15:18:22|2025-01-17T15:18:22|16:25:09|1|2||COMPLETED
45309554|norm|2025-01-17T15:17:38|2025-01-17T15:18:22|15:33:49|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309554.batch||2025-01-17T15:18:22|2025-01-17T15:18:22|15:33:49|1|2||COMPLETED
45309554.extern||2025-01-17T15:18:22|2025-01-17T15:18:22|15:33:49|1|2||COMPLETED
45309556|norm|2025-01-17T15:17:39|2025-01-17T15:18:22|18:06:09|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309556.batch||2025-01-17T15:18:22|2025-01-17T15:18:22|18:06:09|1|2||COMPLETED
45309556.extern||2025-01-17T15:18:22|2025-01-17T15:18:22|18:06:09|1|2||COMPLETED
45309558|norm|2025-01-17T15:17:40|2025-01-17T15:18:22|18:55:21|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309558.batch||2025-01-17T15:18:22|2025-01-17T15:18:22|18:55:21|1|2||COMPLETED
45309558.extern||2025-01-17T15:18:22|2025-01-17T15:18:22|18:55:21|1|2||COMPLETED
45309559|norm|2025-01-17T15:17:41|2025-01-17T15:18:22|20:53:40|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309559.batch||2025-01-17T15:18:22|2025-01-17T15:18:22|20:53:40|1|2||COMPLETED
45309559.extern||2025-01-17T15:18:22|2025-01-17T15:18:22|20:53:40|1|2||COMPLETED
45309561|norm|2025-01-17T15:17:43|2025-01-17T15:18:22|23:21:08|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309561.batch||2025-01-17T15:18:22|2025-01-17T15:18:22|23:21:08|1|2||COMPLETED
45309561.extern||2025-01-17T15:18:22|2025-01-17T15:18:22|23:21:08|1|2||COMPLETED
45309563|norm|2025-01-17T15:17:44|2025-01-17T15:18:22|23:18:21|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309563.batch||2025-01-17T15:18:22|2025-01-17T15:18:22|23:18:21|1|2||COMPLETED
45309563.extern||2025-01-17T15:18:22|2025-01-17T15:18:22|23:18:21|1|2||COMPLETED
45309564|norm|2025-01-17T15:17:45|2025-01-17T15:18:22|23:38:38|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
45309564.batch||2025-01-17T15:18:22|2025-01-17T15:18:22|23:38:38|1|2||COMPLETED
45309564.extern||2025-01-17T15:18:22|2025-01-17T15:18:22|23:38:38|1|2||COMPLETED
45333823|norm|2025-01-17T19:33:01|2025-01-17T19:34:32|00:00:09|1|2|billing=1,cpu=1,mem=2G,node=1|COMPLETED
45333823.batch||2025-01-17T19:34:32|2025-01-17T19:34:32|00:00:09|1|2||COMPLETED
45333823.extern||2025-01-17T19:34:32|2025-01-17T19:34:32|00:00:09|1|2||COMPLETED
45337492|interactive|2025-01-17T20:09:35|2025-01-17T20:23:56|02:23:36|1|2|billing=1,cpu=1,mem=32G,node=1|COMPLETED
45337492.extern||2025-01-17T20:23:56|2025-01-17T20:23:56|02:23:36|1|2||COMPLETED
45337492.0||2025-01-17T20:24:01|2025-01-17T20:24:01|02:23:31|1|2||COMPLETED
45337636|norm|2025-01-17T20:16:07|2025-01-17T20:24:35|03:05:43|1|2|billing=1,cpu=1,mem=2G,node=1|COMPLETED
45337636.batch||2025-01-17T20:24:35|2025-01-17T20:24:35|03:05:43|1|2||COMPLETED
45337636.extern||2025-01-17T20:24:35|2025-01-17T20:24:35|03:05:43|1|2||COMPLETED
45345736|norm|2025-01-17T22:39:42|2025-01-17T22:40:15|00:00:12|1|2|billing=1,cpu=1,mem=2G,node=1|COMPLETED
45345736.batch||2025-01-17T22:40:15|2025-01-17T22:40:15|00:00:12|1|2||COMPLETED
45345736.extern||2025-01-17T22:40:15|2025-01-17T22:40:15|00:00:12|1|2||COMPLETED
45345892|norm|2025-01-17T22:45:14|2025-01-17T22:45:32|1-00:00:01|1|2|billing=1,cpu=1,mem=2G,node=1|TIMEOUT
45345892.batch||2025-01-17T22:45:32|2025-01-17T22:45:32|1-00:00:02|1|2||CANCELLED
45345892.extern||2025-01-17T22:45:32|2025-01-17T22:45:32|1-00:00:01|1|2||COMPLETED
45359738|norm|2025-01-18T08:47:42|2025-01-18T08:48:11|02:38:13|1|32|billing=32,cpu=32,mem=64G,node=1|COMPLETED
45359738.batch||2025-01-18T08:48:11|2025-01-18T08:48:11|02:38:13|1|32||COMPLETED
45359738.extern||2025-01-18T08:48:11|2025-01-18T08:48:11|02:38:13|1|32||COMPLETED
45363646|interactive|2025-01-18T10:36:17|2025-01-18T10:36:18|06:31:34|1|32|billing=32,cpu=32,mem=64G,node=1|COMPLETED
45363646.extern||2025-01-18T10:36:18|2025-01-18T10:36:18|06:31:34|1|32||COMPLETED
45363646.0||2025-01-18T10:36:19|2025-01-18T10:36:19|06:31:33|1|32||COMPLETED
45363731|norm|2025-01-18T10:44:49|2025-01-18T10:45:47|00:00:11|1|32|billing=32,cpu=32,mem=64G,node=1|COMPLETED
45363731.batch||2025-01-18T10:45:47|2025-01-18T10:45:47|00:00:11|1|32||COMPLETED
45363731.extern||2025-01-18T10:45:47|2025-01-18T10:45:47|00:00:11|1|32||COMPLETED
45364293|norm|2025-01-18T11:20:08|2025-01-18T11:20:20|00:00:09|1|32|billing=32,cpu=32,mem=64G,node=1|COMPLETED
45364293.batch||2025-01-18T11:20:20|2025-01-18T11:20:20|00:00:09|1|32||COMPLETED
45364293.extern||2025-01-18T11:20:20|2025-01-18T11:20:20|00:00:09|1|32||COMPLETED
45364335|norm|2025-01-18T11:26:55|2025-01-18T11:27:15|00:00:07|1|32|billing=32,cpu=32,mem=64G,node=1|COMPLETED
45364335.batch||2025-01-18T11:27:15|2025-01-18T11:27:15|00:00:07|1|32||COMPLETED
45364335.extern||2025-01-18T11:27:15|2025-01-18T11:27:15|00:00:07|1|32||COMPLETED
45364371|norm|2025-01-18T11:29:52|2025-01-18T11:30:11|00:01:19|1|32|billing=32,cpu=32,mem=64G,node=1|COMPLETED
45364371.batch||2025-01-18T11:30:11|2025-01-18T11:30:11|00:01:19|1|32||COMPLETED
45364371.extern||2025-01-18T11:30:11|2025-01-18T11:30:11|00:01:19|1|32||COMPLETED
45365281|norm|2025-01-18T11:38:56|2025-01-18T11:39:38|00:01:06|1|32|billing=32,cpu=32,mem=64G,node=1|COMPLETED
45365281.batch||2025-01-18T11:39:38|2025-01-18T11:39:38|00:01:06|1|32||COMPLETED
45365281.extern||2025-01-18T11:39:38|2025-01-18T11:39:38|00:01:06|1|32||COMPLETED
45365489|norm|2025-01-18T11:54:32|2025-01-18T11:55:00|00:01:35|1|32|billing=32,cpu=32,mem=64G,node=1|COMPLETED
45365489.batch||2025-01-18T11:55:00|2025-01-18T11:55:00|00:01:35|1|32||COMPLETED
45365489.extern||2025-01-18T11:55:00|2025-01-18T11:55:00|00:01:35|1|32||COMPLETED
45365605|norm|2025-01-18T11:57:40|2025-01-18T11:58:38|00:00:14|1|32|billing=32,cpu=32,mem=64G,node=1|COMPLETED
45365605.batch||2025-01-18T11:58:38|2025-01-18T11:58:38|00:00:14|1|32||COMPLETED
45365605.extern||2025-01-18T11:58:38|2025-01-18T11:58:38|00:00:14|1|32||COMPLETED
45365678|norm|2025-01-18T12:02:23|2025-01-18T12:02:55|00:00:09|1|32|billing=32,cpu=32,mem=64G,node=1|COMPLETED
45365678.batch||2025-01-18T12:02:55|2025-01-18T12:02:55|00:00:09|1|32||COMPLETED
45365678.extern||2025-01-18T12:02:55|2025-01-18T12:02:55|00:00:09|1|32||COMPLETED
45365703|norm|2025-01-18T12:04:46|2025-01-18T12:05:26|01:31:50|1|32|billing=32,cpu=32,mem=64G,node=1|COMPLETED
45365703.batch||2025-01-18T12:05:26|2025-01-18T12:05:26|01:31:50|1|32||COMPLETED
45365703.extern||2025-01-18T12:05:26|2025-01-18T12:05:26|01:31:50|1|32||COMPLETED
45365790|norm|2025-01-18T12:12:19|2025-01-18T12:13:21|00:00:09|1|32|billing=32,cpu=32,mem=64G,node=1|COMPLETED
45365790.batch||2025-01-18T12:13:21|2025-01-18T12:13:21|00:00:09|1|32||COMPLETED
45365790.extern||2025-01-18T12:13:21|2025-01-18T12:13:21|00:00:09|1|32||COMPLETED
45365855|norm|2025-01-18T12:21:45|2025-01-18T12:22:16|00:00:15|1|32|billing=32,cpu=32,mem=64G,node=1|COMPLETED
45365855.batch||2025-01-18T12:22:16|2025-01-18T12:22:16|00:00:15|1|32||COMPLETED
45365855.extern||2025-01-18T12:22:16|2025-01-18T12:22:16|00:00:15|1|32||COMPLETED
45366502|norm|2025-01-18T12:27:03|2025-01-18T12:27:33|00:01:15|1|32|billing=32,cpu=32,mem=64G,node=1|COMPLETED
45366502.batch||2025-01-18T12:27:33|2025-01-18T12:27:33|00:01:15|1|32||COMPLETED
45366502.extern||2025-01-18T12:27:33|2025-01-18T12:27:33|00:01:15|1|32||COMPLETED
45366579|interactive|2025-01-18T12:35:22|2025-01-18T12:35:25|04:32:09|1|2|billing=1,cpu=1,mem=768M,node=1|COMPLETED
45366579.extern||2025-01-18T12:35:25|2025-01-18T12:35:25|04:32:09|1|2||COMPLETED
45366579.0||2025-01-18T12:35:26|2025-01-18T12:35:26|04:32:08|1|2||COMPLETED
45373946|norm|2025-01-18T15:39:11|2025-01-18T15:39:38|00:21:54|1|32|billing=32,cpu=32,mem=64G,node=1|COMPLETED
45373946.batch||2025-01-18T15:39:38|2025-01-18T15:39:38|00:21:54|1|32||COMPLETED
45373946.extern||2025-01-18T15:39:38|2025-01-18T15:39:38|00:21:54|1|32||COMPLETED
45434898|interactive|2025-01-19T08:02:14|2025-01-19T08:03:09|02:49:35|1|32|billing=32,cpu=32,mem=64G,node=1|COMPLETED
45434898.extern||2025-01-19T08:03:09|2025-01-19T08:03:09|02:49:35|1|32||COMPLETED
45434898.0||2025-01-19T08:03:11|2025-01-19T08:03:11|02:49:33|1|32||COMPLETED
45434997|norm|2025-01-19T08:20:37|2025-01-19T08:21:11|00:08:28|1|32|billing=32,cpu=32,mem=64G,node=1|COMPLETED
45434997.batch||2025-01-19T08:21:11|2025-01-19T08:21:11|00:08:28|1|32||COMPLETED
45434997.extern||2025-01-19T08:21:11|2025-01-19T08:21:11|00:08:28|1|32||COMPLETED
45435384|norm|2025-01-19T08:35:46|2025-01-19T08:36:21|01:13:41|1|32|billing=32,cpu=32,mem=64G,node=1|COMPLETED
45435384.batch||2025-01-19T08:36:21|2025-01-19T08:36:21|01:13:41|1|32||COMPLETED
45435384.extern||2025-01-19T08:36:21|2025-01-19T08:36:21|01:13:41|1|32||COMPLETED
45440001|norm|2025-01-19T10:31:30|2025-01-19T10:32:14|00:00:11|1|32|billing=32,cpu=32,mem=64G,node=1|COMPLETED
45440001.batch||2025-01-19T10:32:14|2025-01-19T10:32:14|00:00:11|1|32||COMPLETED
45440001.extern||2025-01-19T10:32:14|2025-01-19T10:32:14|00:00:11|1|32||COMPLETED
45440185|norm|2025-01-19T10:36:23|2025-01-19T10:36:40|00:01:21|1|32|billing=32,cpu=32,mem=64G,node=1|CANCELLED by 61710
45440185.batch||2025-01-19T10:36:40|2025-01-19T10:36:40|00:01:22|1|32||CANCELLED
45440185.extern||2025-01-19T10:36:40|2025-01-19T10:36:40|00:01:21|1|32||COMPLETED
45440243|norm|2025-01-19T10:37:31|2025-01-19T10:38:54|00:00:10|1|32|billing=32,cpu=32,mem=64G,node=1|COMPLETED
45440243.batch||2025-01-19T10:38:54|2025-01-19T10:38:54|00:00:10|1|32||COMPLETED
45440243.extern||2025-01-19T10:38:54|2025-01-19T10:38:54|00:00:10|1|32||COMPLETED
45440379|norm|2025-01-19T10:39:44|2025-01-19T10:40:26|00:01:09|1|32|billing=32,cpu=32,mem=64G,node=1|CANCELLED by 61710
45440379.batch||2025-01-19T10:40:26|2025-01-19T10:40:26|00:01:10|1|32||CANCELLED
45440379.extern||2025-01-19T10:40:26|2025-01-19T10:40:26|00:01:09|1|32||COMPLETED
45440383|norm|2025-01-19T10:42:34|2025-01-19T10:43:19|01:47:50|1|32|billing=32,cpu=32,mem=64G,node=1|COMPLETED
45440383.batch||2025-01-19T10:43:19|2025-01-19T10:43:19|01:47:50|1|32||COMPLETED
45440383.extern||2025-01-19T10:43:19|2025-01-19T10:43:19|01:47:50|1|32||COMPLETED
45440390|norm|2025-01-19T10:45:46|2025-01-19T10:46:21|00:00:38|1|32|billing=32,cpu=32,mem=64G,node=1|CANCELLED by 61710
45440390.batch||2025-01-19T10:46:21|2025-01-19T10:46:21|00:00:39|1|32||CANCELLED
45440390.extern||2025-01-19T10:46:21|2025-01-19T10:46:21|00:00:38|1|32||COMPLETED
45440404|norm|2025-01-19T10:47:38|2025-01-19T10:47:51|00:00:54|1|32|billing=32,cpu=32,mem=64G,node=1|CANCELLED by 61710
45440404.batch||2025-01-19T10:47:51|2025-01-19T10:47:51|00:00:55|1|32||CANCELLED
45440404.extern||2025-01-19T10:47:51|2025-01-19T10:47:51|00:00:54|1|32||COMPLETED
45440684|norm|2025-01-19T10:52:33|2025-01-19T10:53:15|00:00:51|1|32|billing=32,cpu=32,mem=64G,node=1|COMPLETED
45440684.batch||2025-01-19T10:53:15|2025-01-19T10:53:15|00:00:51|1|32||COMPLETED
45440684.extern||2025-01-19T10:53:15|2025-01-19T10:53:15|00:00:51|1|32||COMPLETED
45458491|norm|2025-01-19T14:00:05|2025-01-19T14:07:00|00:01:20|1|32|billing=32,cpu=32,mem=64G,node=1|COMPLETED
45458491.batch||2025-01-19T14:07:00|2025-01-19T14:07:00|00:01:20|1|32||COMPLETED
45458491.extern||2025-01-19T14:07:00|2025-01-19T14:07:00|00:01:20|1|32||COMPLETED
45459600|norm|2025-01-19T14:13:12|2025-01-19T14:13:23|00:01:51|1|32|billing=32,cpu=32,mem=64G,node=1|COMPLETED
45459600.batch||2025-01-19T14:13:23|2025-01-19T14:13:23|00:01:51|1|32||COMPLETED
45459600.extern||2025-01-19T14:13:23|2025-01-19T14:13:23|00:01:51|1|32||COMPLETED
45460112|interactive|2025-01-19T14:18:22|2025-01-19T14:18:29|00:19:26|1|32|billing=32,cpu=32,mem=64G,node=1|CANCELLED by 61710
45460112.extern||2025-01-19T14:18:29|2025-01-19T14:18:29|00:19:26|1|32||COMPLETED
45460112.0||2025-01-19T14:18:32|2025-01-19T14:18:32|00:19:23|1|32||COMPLETED
45461012|norm|2025-01-19T14:28:23|2025-01-19T14:30:06|00:01:48|1|32|billing=32,cpu=32,mem=64G,node=1|COMPLETED
45461012.batch||2025-01-19T14:30:06|2025-01-19T14:30:06|00:01:48|1|32||COMPLETED
45461012.extern||2025-01-19T14:30:06|2025-01-19T14:30:06|00:01:48|1|32||COMPLETED
45462466|norm|2025-01-19T14:34:08|2025-01-19T14:38:38|00:11:29|1|32|billing=32,cpu=32,mem=64G,node=1|COMPLETED
45462466.batch||2025-01-19T14:38:38|2025-01-19T14:38:38|00:11:29|1|32||COMPLETED
45462466.extern||2025-01-19T14:38:38|2025-01-19T14:38:38|00:11:29|1|32||COMPLETED
45483868|norm|2025-01-19T17:25:24|2025-01-19T17:27:19|05:08:14|1|32|billing=32,cpu=32,mem=64G,node=1|COMPLETED
45483868.batch||2025-01-19T17:27:19|2025-01-19T17:27:19|05:08:14|1|32||COMPLETED
45483868.extern||2025-01-19T17:27:19|2025-01-19T17:27:19|05:08:14|1|32||COMPLETED
45553154|interactive|2025-01-21T09:30:45|2025-01-21T09:31:27|06:59:18|1|2|billing=1,cpu=1,mem=64G,node=1|CANCELLED by 61710
45553154.extern||2025-01-21T09:31:27|2025-01-21T09:31:27|06:59:18|1|2||COMPLETED
45553154.0||2025-01-21T09:31:31|2025-01-21T09:31:31|06:59:14|1|2||COMPLETED
45575129|interactive|2025-01-21T12:45:57|2025-01-21T12:49:15|02:57:42|1|2|billing=1,cpu=1,mem=768M,node=1|FAILED
45575129.extern||2025-01-21T12:49:15|2025-01-21T12:49:15|02:57:42|1|2||COMPLETED
45575129.0||2025-01-21T12:49:20|2025-01-21T12:49:20|02:57:37|1|2||FAILED
45605869|norm|2025-01-21T16:30:33|2025-01-21T16:31:30|00:00:11|1|32|billing=32,cpu=32,mem=64G,node=1|COMPLETED
45605869.batch||2025-01-21T16:31:30|2025-01-21T16:31:30|00:00:11|1|32||COMPLETED
45605869.extern||2025-01-21T16:31:30|2025-01-21T16:31:30|00:00:11|1|32||COMPLETED
45606216|norm|2025-01-21T16:35:05|2025-01-21T16:36:00|00:05:16|1|32|billing=32,cpu=32,mem=64G,node=1|CANCELLED by 61710
45606216.batch||2025-01-21T16:36:00|2025-01-21T16:36:00|00:05:17|1|32||CANCELLED
45606216.extern||2025-01-21T16:36:00|2025-01-21T16:36:00|00:05:16|1|32||COMPLETED
45606428|norm|2025-01-21T16:39:39|2025-01-21T16:40:42|00:00:30|1|32|billing=32,cpu=32,mem=64G,node=1|CANCELLED by 61710
45606428.batch||2025-01-21T16:40:42|2025-01-21T16:40:42|00:00:31|1|32||CANCELLED
45606428.extern||2025-01-21T16:40:42|2025-01-21T16:40:42|00:00:30|1|32||COMPLETED
